Player,Pitcher,T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Ketel Marte,Gregory Santos,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=santos001gre&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Tanner Scott,L,2,2,2,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=scott-000tan&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Drew Smith,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=smith-000dre&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Craig Stammen,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=stamme001cra&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Trevor Stephan,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,CLE,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=stepha000tre&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Chris Stratton,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=stratt000chr&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Hunter Strickland,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=strick001hun&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Spencer Strider,R,2,1,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=stride000spe&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Marcus Stroman,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=stroma001mar&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Cole Sulser,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=sulser000col&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Framber Valdez,L,2,1,0,0,0,0,1,0,0,0,0.5,0,0.5,0,0,0,1,0,HOU,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=valdez005fra&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Vince Velasquez,R,2,2,1,0,0,0,1,0,0,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=velasq001vin&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Alex Vesia,L,2,2,2,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=vesia-000ale&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Art Warren,R,2,2,2,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=warren000art&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Luke Weaver,R,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=weaver000luk&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Mitch White,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=white-000mit&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Alex Wood,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=wood--000ale&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Jake Woodford,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=woodfo000jak&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Bryan Abreu,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=abreu-000bry&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Scott Alexander,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=alexan001sco&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Tyler Alexander,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=alexan000tyl&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Víctor Arano,R,1,0,0,0,0,0,1,0,0,,0,,,0,1,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=arano-000vic&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Tanner Banks,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=banks-000tan&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Scott Barlow,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=barlow000sco&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Anthony Bass,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=bass--001ant&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Jake Bird,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=bird--000jak&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Ronel Blanco,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=blanco000ron&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Connor Brogdon,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=brogdo000con&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Hunter Brown,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=brown-003hun&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Jhoulys Chacín,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=chacin001jho&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Andrew Chafin,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=chafin000and&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Jesse Chavez,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=chavez001jes&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Steve Cishek,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=cishek001ste&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Taylor Clarke,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=clarke000tay&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Jharel Cotton,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=cotton000jha&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Alexis Díaz,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=diaz--015ale&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Seranthony Domínguez,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=doming000ser&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Camilo Doval,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=doval-000cam&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Carl Edwards Jr.,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=edward000car&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Dylan Floro,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=floro-001dyl&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Jason Foley,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=foley-000jas&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Michael Fulmer,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=fulmer002mic&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Giovanny Gallegos,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=galleg000gio&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Amir Garrett,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=garret000ami&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Mychal Givens,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=givens001myc&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Robert Gsellman,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=gsellm000rob&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Javy Guerra,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=guerra000jav&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Josh Hader,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=hader-000jos&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Hunter Harvey,R,1,1,1,0,1,0,0,0,0,1,1,3,4,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=harvey002hun&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Ryan Helsley,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=helsle000rya&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Jordan Hicks,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=hicks-000jor&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Jeff Hoffman,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=hoffma002jef&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Brandon Hughes,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=hughes000bra&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Cristian Javier,R,1,0,0,0,0,0,0,0,0,,1,,,0,0,0,1,0,HOU,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=javier000cri&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Tommy Kahnle,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=kahnle001tho&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Dinelson Lamet,R,1,0,0,0,0,0,0,0,0,,1,,,0,0,0,1,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=lamet-000din&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Alex Lange,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=lange-000ale&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Justin Lawrence,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=lawren000jus&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Dylan Lee,L,1,1,1,1,0,0,2,0,0,1,1,2,3,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=lee---001dyl&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Andrés Machado,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=machad002and&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Yunior Marté,R,1,1,1,1,0,0,1,0,0,1,1,2,3,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=marte-000yun&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Nick Maton,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=maton-000nic&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Trevor May,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=may---001tre&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Adonis Medina,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=medina000ado&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,A.J. Minter,L,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=minter000ale&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Eli Morgan,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=morgan000eli&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Patrick Murphy,R,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=murphy011pat&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Nick Nelson,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=nelson003nic&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Andre Pallante,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=pallan000and&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Joel Payamps,R,1,1,1,1,0,0,2,0,0,1,1,2,3,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=payamp000joe&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Luis Perdomo,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=perdom002lui&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Ryan Pressly,R,1,0,0,0,0,0,1,0,0,,0,,,0,1,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=pressl002rya&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Erasmo Ramírez,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=ramire002era&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Yohan Ramírez,R,1,1,1,0,0,0,2,0,0,1,1,1,2,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=ramire000yoh&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Sean Reid-Foley,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=reid-f000sea&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,David Robertson,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=robert009dav&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Joely Rodríguez,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=rodrig001joe&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Tyler Rogers,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=rogers002tyl&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,José Ruiz,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=ruiz--008jos&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Cristopher Sánchez,L,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=sanche000cri&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Nick Sandlin,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=sandli000nic&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Will Smith,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=smith-058wil&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Collin Snider,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=snider001col&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Jared Solomon,R,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=solomo001jar&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Josh Staumont,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=staumo000jos&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Peter Strzelecki,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=strzel000pet&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Keegan Thompson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=thomps000kee&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Duane Underwood Jr.,R,1,1,1,0,0,0,2,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=underw000dua&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Will Vest,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=vest--000wil&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Austin Voth,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=voth--000aus&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Kodi Whitley,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=whitle000kod&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Devin Williams,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=willia002dev&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,Nick Wittgren,R,1,1,1,0,1,0,0,0,0,1,1,3,4,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=wittgr000nic&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Aaron Nola,R,17,17,4,1,0,0,0,0,3,0.235,0.235,0.294,0.529,0,0,0,0,1,PHI,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=nola--000aar&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Ranger Suárez,L,15,15,2,0,0,0,1,0,5,0.133,0.133,0.133,0.267,0,0,0,0,1,PHI,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=suarez000ran&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Paolo Espino,R,12,12,3,0,0,0,0,0,2,0.25,0.25,0.25,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=espino001pao&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Max Scherzer,R,12,11,2,0,0,1,3,0,4,0.182,0.167,0.455,0.621,0,1,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=scherz001max&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Sandy Alcántara,R,10,10,3,0,0,0,3,0,2,0.3,0.3,0.3,0.6,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=alcant000san&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Patrick Corbin,L,9,8,2,0,0,0,0,1,2,0.25,0.333,0.25,0.583,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=corbin001pat&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Jacob deGrom,R,9,9,3,1,0,2,4,0,4,0.333,0.333,1.111,1.444,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=degrom001jac&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Elieser Hernández,R,9,9,1,0,1,0,0,0,1,0.111,0.111,0.333,0.444,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=hernan002eli&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Chris Bassitt,R,8,7,1,0,0,1,1,1,3,0.143,0.25,0.571,0.821,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=bassit000chr&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,JT Brubaker,R,8,8,2,0,0,0,2,0,4,0.25,0.25,0.25,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=brubak000jt-&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Carlos Carrasco,R,8,7,1,1,0,0,0,1,1,0.143,0.25,0.286,0.536,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=carras002car&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Kyle Gibson,R,8,6,5,0,0,1,4,2,1,0.833,0.875,1.333,2.208,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=gibson002kyl&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Jesús Luzardo,L,8,6,2,1,0,0,0,2,2,0.333,0.5,0.5,1,0,0,0,0,1,FLA,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=luzard000jes&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,David Peterson,L,8,6,1,1,0,0,0,2,1,0.167,0.375,0.333,0.708,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=peters009dav&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Zack Wheeler,R,8,8,2,0,0,0,1,0,2,0.25,0.25,0.25,0.5,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=wheele001zac&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Trevor Rogers,L,7,6,2,0,0,1,1,1,1,0.333,0.429,0.833,1.262,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=rogers001tre&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Madison Bumgarner,L,6,6,3,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=bumgar001mad&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Steve Cishek,R,6,4,0,0,0,0,0,2,2,0,0.333,0,0.333,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=cishek001ste&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Roansy Contreras,R,6,6,2,0,0,1,2,0,1,0.333,0.333,0.833,1.167,0,0,0,0,1,PIT,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=contre000roa&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Carl Edwards Jr.,R,6,5,0,0,0,0,0,1,1,0,0.167,0,0.167,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=edward000car&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Bailey Falter,L,6,5,3,0,0,0,1,1,1,0.6,0.667,0.6,1.267,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=falter000bai&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Erick Fedde,R,6,6,4,0,0,0,1,0,2,0.667,0.667,0.667,1.333,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=fedde-000eri&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,Braxton Garrett,L,6,5,1,0,0,0,0,1,3,0.2,0.333,0.2,0.533,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=garret004bra&year_min=2022&year_max=2022&seasons_type=forall
